0.006751684,0.012181397,0.004929601,0.004962428,0.001396466,0.0171441,0.0035322,0.001448744,0.00064458,0.012032685,0.783050592,0.004986067,0.003489265,0.00293015,0.002498194,0.012260537,0.002127659,0.029406178,0.015607483,0.00094393,0.001068549,0.004031813,0.00921731,0.003417235,0.00124027,0.001844998,0.008297981,0.001171386,0.001067343,0.023065758,0.023253429
0.007169567,0.007267855,0.003629032,0.002003267,0.000864766,0.01127908,0.002495586,0.001092192,0.000428115,0.017632141,0.003890213,0.862491965,0.004269809,0.003319281,0.001386251,0.009235932,0.001930515,0.00433798,0.003256958,0.000621358,0.000343831,0.009654885,0.006725574,0.004971935,0.001214882,0.001673856,0.005878957,0.00214649,0.001551682,0.008943975,0.008292071
0.004669425,0.005594397,0.004005252,0.001405159,0.002083288,0.01196071,0.002858728,0.002083076,0.000743072,0.00667318,0.003696647,0.008670495,0.851307679,0.005708502,0.002046036,0.005670354,0.003641358,0.004164351,0.005795491,0.000576799,0.000515436,0.010157463,0.006248698,0.004018483,0.003498634,0.002176731,0.00457463,0.002794497,0.002272214,0.006922604,0.02346661
0.005400278,0.005078067,0.003676987,0.004883786,0.001579803,0.022149785,0.005406653,0.002722681,0.000681854,0.009267474,0.004135222,0.006019424,0.00915024,0.830972399,0.001969507,0.010070112,0.006175998,0.003094354,0.00432398,0.000621094,0.000542704,0.006193203,0.00559706,0.003904474,0.001128777,0.002704836,0.004373603,0.002934462,0.00179901,0.016671022,0.016771146
0.010063779,0.009682297,0.004511707,0.004228624,0.002084976,0.014633477,0.00476409,0.001847368,0.000694046,0.024125907,0.004464736,0.007440461,0.004077767,0.005108444,0.764821828,0.014141971,0.00260401,0.008667843,0.00661195,0.001603562,0.00095212,0.02423825,0.007257318,0.005244941,0.001314795,0.003214878,0.006355434,0.001664417,0.00520442,0.019072492,0.029302076
0.007143422,0.007234796,0.003691897,0.001695837,0.001092186,0.017999839,0.00135639,0.000775532,0.000251133,0.007085349,0.002066217,0.003878965,0.001390957,0.001513171,0.001279935,0.79738964,0.001112983,0.003531288,0.00343414,0.000178568,0.000352867,0.004443224,0.010206493,0.001893656,0.00156354,0.001461968,0.004317333,0.001412233,0.000752558,0.014763518,0.094730361
0.014198298,0.011187334,0.005972886,0.005977133,0.00223702,0.019547343,0.005566494,0.002435665,0.001522335,0.012590538,0.004730726,0.007455927,0.008900443,0.008934473,0.001534328,0.01397475,0.77482061,0.005989913,0.007109986,0.000948633,0.000887759,0.01217875,0.013768183,0.005063769,0.001476789,0.002893949,0.007779793,0.002572085,0.002423668,0.022344179,0.012976234
0.016958612,0.028438523,0.013597743,0.00738404,0.002755736,0.028021753,0.007709984,0.002952223,0.001839205,0.040935713,0.029192417,0.010799109,0.005673771,0.007649375,0.006460789,0.024052006,0.004051322,0.552211408,0.052304326,0.00108483,0.001249602,0.023363374,0.018338434,0.007762576,0.002937555,0.004502094,0.016460629,0.003455754,0.004360345,0.035816125,0.037680628
0.004686991,0.004915275,0.002180364,0.001529944,0.000508559,0.009618205,0.001712479,0.001081531,0.000283816,0.007530092,0.026237675,0.002569411,0.001584884,0.001608974,0.002820111,0.006099784,0.000863732,0.010709099,0.820192426,0.00039706,0.000298673,0.01157586,0.004155283,0.001753561,0.002710614,0.001477969,0.004060842,0.003188519,0.002208851,0.008121516,0.053317887
0.012124807,0.036360177,0.018247907,0.008115652,0.010814324,0.019835111,0.008842078,0.004003747,0.003038466,0.024988167,0.007911651,0.013613848,0.009357528,0.008372094,0.011276042,0.022342907,0.007643538,0.014250399,0.011496609,0.611151545,0.008601489,0.017843559,0.023055958,0.01233941,0.004102656,0.010020927,0.016633179,0.004399876,0.004128312,0.024523487,0.010564565
0.010792574,0.042809407,0.019366912,0.007078281,0.012769661,0.016565832,0.009087738,0.004387531,0.003201268,0.032545992,0.008457648,0.010460277,0.008528215,0.00573028,0.005319716,0.015702638,0.008790952,0.022035045,0.008690324,0.007138896,0.618896049,0.018677993,0.027113668,0.011575348,0.006139596,0.00830828,0.013986075,0.006028623,0.00511869,0.017505929,0.007190356
0.006477337,0.009908988,0.003123067,0.002823148,0.000700514,0.008676963,0.003010591,0.001172002,0.000668201,0.022005236,0.003070855,0.004799106,0.001619066,0.003881727,0.001273548,0.00845847,0.001411866,0.003716186,0.008827185,0.000206148,0.000227259,0.819525231,0.006557381,0.002012162,0.00061542,0.001873966,0.004499877,0.001139012,0.000794175,0.013427189,0.053498123
0.007629268,0.004215583,0.003050043,0.002064386,0.001402234,0.011873446,0.003445021,0.001414976,0.000554762,0.009104682,0.002619092,0.004034035,0.001635916,0.002950148,0.001937445,0.00858614,0.0021229,0.004025536,0.004741309,0.000338387,0.00039728,0.012473576,0.649454392,0.002359186,0.002366934,0.001669716,0.00322576,0.001862279,0.002581449,0.020218315,0.225645813
0.011834415,0.015249228,0.011000409,0.003403857,0.003384128,0.019594364,0.007630771,0.00236582,0.001010898,0.029889209,0.003185579,0.014659896,0.006628346,0.009280991,0.004466952,0.014446603,0.004079102,0.008387398,0.006254469,0.00183216,0.001039351,0.010523207,0.011124262,0.743812466,0.001656917,0.005935198,0.006930507,0.002005047,0.003237041,0.014948172,0.020203258
0.005754316,0.00918189,0.004445759,0.002013291,0.000784744,0.011449573,0.003007757,0.001090489,0.00082572,0.015284145,0.002706333,0.004984584,0.003111005,0.002728582,0.00151168,0.008727762,0.001540595,0.00444722,0.003408872,0.000631331,0.000566548,0.00962574,0.007211421,0.004029451,0.856321277,0.002155974,0.005899469,0.000799857,0.001772155,0.011699986,0.012282475
0.004513975,0.006015065,0.008332508,0.002403583,0.001273465,0.015322659,0.003083071,0.001479944,0.000793078,0.007525324,0.001987236,0.003267982,0.00239199,0.002082783,0.000943992,0.008380739,0.001358954,0.003633625,0.003042201,0.000934092,0.000712631,0.003767264,0.00703543,0.004884728,0.001649667,0.867043905,0.004709546,0.00148678,0.001001409,0.011687381,0.017255
0.010652009,0.044377963,0.023750412,0.004745462,0.002241109,0.01962827,0.007040346,0.001884201,0.001818498,0.022711954,0.006714043,0.007370522,0.004448539,0.004222947,0.003450362,0.020467706,0.003874224,0.013673801,0.011950895,0.001068836,0.002482312,0.026997833,0.017638766,0.005622321,0.002103302,0.004429545,0.550206722,0.002991878,0.003279191,0.021971968,0.146184074
0.0094584,0.023427484,0.008844382,0.005581396,0.003103198,0.017474975,0.006576197,0.002881173,0.0020184,0.017281498,0.004777688,0.008274406,0.006220291,0.004997214,0.0023963,0.01525087,0.004095782,0.009349336,0.006962929,0.002981812,0.001075095,0.01141692,0.018848173,0.005821847,0.001715351,0.004981678,0.011224017,0.728333454,0.002778702,0.021641897,0.030209133
0.008050774,0.012939446,0.009503537,0.00409845,0.001527024,0.018214095,0.007705782,0.005815701,0.002100874,0.010742366,0.003583099,0.005710854,0.004971355,0.006023713,0.001962798,0.011198182,0.004189877,0.006847053,0.004082164,0.0013274,0.000771697,0.016633554,0.009710731,0.0053133,0.002383659,0.005779028,0.006956658,0.001732307,0.79222672,0.015193714,0.012704109
0.01520315,0.008020396,0.004240543,0.003471675,0.001617499,0.032271006,0.005150631,0.00273064,0.000626163,0.01905714,0.004793523,0.007391784,0.004680309,0.005125906,0.002706667,0.020415475,0.002571389,0.006581915,0.011125304,0.000224275,0.000226969,0.014554404,0.01769792,0.003474529,0.002065554,0.001830109,0.005712844,0.004103827,0.003030343,0.746185579,0.043112532
2.69329E-05,0.000113606,1.29E-05,1.89E-04,1.65E-05,0.001302234,2.06E-05,6.62E-06,2.37752E-06,4.8599E-05,2.49541E-05,2.65E-05,2.24811E-05,2.01E-05,8.4548E-06,4.65E-04,1.15E-05,1.12E-05,0.000138411,1.75E-06,4.37E-06,2.31E-04,4.58E-04,7.87E-07,2.73E-05,3.03E-05,1.49E-04,1.18E-05,1.10E-05,3.53E-04,0.997166404
